city,property_type,area,bedrooms,bathrooms,balcony,hall,furnishing,property_age,sale_price,rent_price,amenities,parking,gym,swimming_pool,garden,security,lift,club_house,price_per_sqft,rent_per_sqft,gross_yield,latitude,longitude,address,listing_date
Noida,Apartment,1200,3,2,0,1,Furnished,1-5 years,6218306.6371245645,28846.69895204222,"Security,Lift,Hall,Furnished,Gym",0,1,0,0,1,1,0,5372.216520215155,22.77651687029894,5.087624473345706,28.49858698011854,77.40503503336826,"8/C, Sector 15, Noida",2024-07-05
Hyderabad,Apartment,1500,4,3,1,1,Unfurnished,1-5 years,9446260.570223674,30647.081006494307,"Security,Lift,Balcony,Hall,Club House,Unfurnished,Gym",0,1,0,0,1,1,1,5875.005624435414,17.225062538273036,3.518307277861378,17.38865218560286,78.47137466162862,"453/C, Madhapur, Hyderabad",2025-12-08
Pune,Apartment,2300,6,3,0,0,Unfurnished,5-10 years,9546375.431668323,32209.2033466319,"Unfurnished,Security,Lift,Club House",0,0,0,0,1,1,1,4352.805934109999,14.682623586953351,4.047767938899978,18.5382571839214,73.83211162908813,"429/F, Aundh, Pune",2023-08-23
Noida,Studio,400,1,1,0,0,Unfurnished,New,1551812.8304661044,3001.5596001837407,Unfurnished,0,0,0,0,0,0,0,3667.1441997652537,7.485107826124378,2.4493526575595883,28.54424775609904,77.39917863483666,"473/B, Sector 76, Noida",2024-09-22
Lucknow,Apartment,1900,4,2,1,0,Furnished,1-5 years,6501480.87047624,23850.10210171659,"Balcony,Furnished,Security,Lift",0,0,0,0,1,1,0,3340.9886780165084,11.397787983175947,4.093801834710544,26.878464518789357,80.95434440383666,"113/C, Gomti Nagar, Lucknow",2025-08-20
Kochi,Apartment,1200,4,3,1,1,Furnished,10+ years,5805768.792295971,25196.42617917757,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,4960.783891145507,17.0940035742741,4.134992521190488,9.915842605439705,76.28039088068313,"313/B, Kadavanthra, Kochi",2024-04-25
Patna,Studio,600,1,1,0,1,Semi-Furnished,5-10 years,846103.2626519839,1880.0817367750467,"Hall,Semi-Furnished",0,0,0,0,0,0,0,1454.3161054159011,3.213396522431575,2.6514702082702577,25.59775034856266,85.11099436809131,"31/D, Bailey Road, Patna",2024-03-21
Kochi,Independent House,2750,4,2,1,0,Furnished,5-10 years,18800275.01052281,76634.40000282324,"Balcony,Furnished,Parking",1,0,0,0,0,0,0,6411.004831580758,26.798245161616983,5.016045852208666,9.936617777313574,76.25832861163123,"323/A, Kakkanad, Kochi",2025-06-06
Chandigarh,Apartment,1400,3,2,0,1,Unfurnished,10+ years,7790748.308689387,24277.85640830031,"Unfurnished,Hall,Security,Lift",0,0,0,0,1,1,0,4689.97456757226,17.61946635173346,4.508203470498754,30.739187268013488,76.82586295066437,"219/B, Sector 22, Chandigarh",2025-06-11
Chandigarh,Apartment,2000,5,2,0,1,Semi-Furnished,New,15467653.552001,36820.1911279352,"Hall,Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,7314.978843588444,17.226485194741265,2.8259524293509433,30.69420636330519,76.77485597476385,"170/G, Sector 9, Chandigarh",2025-04-01
Jaipur,Apartment,2000,5,2,1,1,Semi-Furnished,5-10 years,7755825.382888447,27737.21278530836,"Security,Lift,Balcony,Hall,Club House,Gym,Semi-Furnished",0,1,0,0,1,1,1,3342.8373388536215,13.127920761189609,4.712614858738526,26.913138216751,75.8143058141057,"226/G, Raja Park, Jaipur",2025-10-05
Jaipur,Studio,600,2,2,1,0,Unfurnished,New,1705735.7594276106,4845.878721698431,"Balcony,Unfurnished",0,0,0,0,0,0,0,3285.858096332543,7.499730913273019,2.738912281687534,26.93248879275486,75.77199533813928,"439/F, Mansarovar, Jaipur",2024-06-10
Delhi,Independent House,2050,4,2,1,1,Semi-Furnished,5-10 years,23395335.200460363,143671.78507226976,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,9345.73954393683,47.16382224934807,6.055870317500498,28.58417938157529,77.20596582571937,"407/H, Greater Kailash, Delhi",2023-06-26
Pune,Independent House,2850,5,3,0,1,Semi-Furnished,5-10 years,22143497.61906222,96237.32526917993,"Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,7521.241124513916,33.88042500089069,5.405558647569139,18.48108237020274,73.85299932425774,"197/H, Aundh, Pune",2024-06-15
Hyderabad,Apartment,1550,4,3,0,1,Semi-Furnished,5-10 years,8264314.051260733,31946.730464972534,"Security,Lift,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,5469.00894621429,22.107944142721916,4.850884910259717,17.347502501073254,78.4988590766404,"57/C, Banjara Hills, Hyderabad",2024-12-24
Mumbai,Villa,3500,5,2,0,1,Semi-Furnished,5-10 years,60941599.00978123,299677.5188739596,"Parking,Security,Garden,Hall,Semi-Furnished",1,0,0,1,1,0,0,14932.196617805272,60.965573118352495,4.899392206956878,19.080910939913554,72.85862619997194,"279/D, Worli, Mumbai",2025-03-14
Chandigarh,Apartment,1750,3,2,0,1,Unfurnished,1-5 years,9914978.45387825,26542.94522423126,"Security,Lift,Hall,Club House,Unfurnished",0,0,0,0,1,1,1,4802.701435085161,11.489965297459499,2.870875598517589,30.714300145009307,76.74228490181964,"275/A, Sector 10, Chandigarh",2025-12-12
Chandigarh,Independent House,1950,3,2,1,1,Unfurnished,New,17349336.19037727,68142.48734420276,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,8440.430444251155,31.129827831685642,4.4258161529506,30.719536176588164,76.757362376603,"219/C, Sector 22, Chandigarh",2024-05-11
Lucknow,Studio,400,1,1,1,1,Semi-Furnished,1-5 years,769769.7323307618,2166.835905945506,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,2372.1265375499174,7.596271038681868,3.842765173831466,26.82974283841679,80.92971108733666,"462/F, Gomti Nagar, Lucknow",2025-06-21
Gurugram,Studio,650,2,1,0,1,Unfurnished,New,2784704.3348341836,6174.853085782448,"Hall,Unfurnished",0,0,0,0,0,0,0,3899.765429861494,8.943067267988084,2.7518785205413887,28.446752738305907,77.03370141782919,"129/D, DLF Phase 2, Gurugram",2024-10-12
Chennai,Studio,600,2,2,1,1,Unfurnished,1-5 years,2210746.4628924048,5379.027854945821,"Balcony,Hall,Unfurnished",0,0,0,0,0,0,0,3264.262663498843,7.62320551226393,2.802423566279889,13.05291753302113,80.2818097269339,"186/B, Besant Nagar, Chennai",2023-06-19
Hyderabad,Apartment,1650,3,2,1,1,Furnished,1-5 years,12035003.189354321,46057.21680856398,"Security,Lift,Balcony,Hall,Furnished,Club House",0,0,0,0,1,1,1,5374.427074947245,21.734969222576094,4.85297552713511,17.37458742573628,78.5182751091903,"411/H, Banjara Hills, Hyderabad",2023-11-10
Gurugram,Villa,3850,6,3,1,0,Semi-Furnished,10+ years,52579391.16130204,251464.13764945557,"Security,Parking,Garden,Balcony,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,12271.17942800776,62.96886045577138,6.157731861899221,28.46813911230737,77.03178595723772,"60/F, Sector 57, Gurugram",2023-07-28
Bengaluru,Villa,3700,4,3,1,0,Unfurnished,New,45832919.28299495,224221.58379080892,"Security,Parking,Garden,Balcony,Unfurnished",1,0,0,1,1,0,0,12057.526969368526,59.38901961580599,5.910567210010526,12.991356979930998,77.57751450437581,"104/D, BTM Layout, Bengaluru",2025-05-05
Pune,Independent House,1350,3,2,1,0,Unfurnished,New,8486634.316614397,30670.199221371604,"Balcony,Parking,Unfurnished",1,0,0,0,0,0,0,5172.786148150808,21.2846167191505,4.937675622277814,18.49326433308901,73.85677344355432,"39/B, Hinjewadi, Pune",2024-12-20
Gurugram,Studio,400,1,1,1,1,Semi-Furnished,5-10 years,1848928.066277948,4679.165403109874,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,3982.502844403916,9.502677752952351,2.86332835130708,28.453193607913466,77.014746361754,"10/G, Sushant Lok, Gurugram",2025-12-03
Kochi,Independent House,1150,3,2,1,1,Semi-Furnished,1-5 years,7469759.023397309,22352.63311397049,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,5431.638158297714,17.712061718828735,3.913087257133431,9.913149255042654,76.28637113309422,"188/B, Kadavanthra, Kochi",2025-10-11
Delhi,Studio,650,2,1,0,0,Unfurnished,1-5 years,4081638.2593032545,10851.287364157894,Unfurnished,0,0,0,0,0,0,0,4635.027839411423,14.490305397461801,3.7515128451013178,28.606008714613555,77.22274307288426,"182/C, Rohini, Delhi",2024-03-01
Kochi,Studio,500,1,1,0,1,Semi-Furnished,New,2179540.465746917,6506.96698868586,"Hall,Semi-Furnished",0,0,0,0,0,0,0,3377.243282379759,9.986328105324791,3.5483359427827668,9.95653901314401,76.28270741677882,"384/G, Kadavanthra, Kochi",2024-12-05
Bengaluru,Villa,4200,4,2,0,0,Furnished,New,59708846.28265375,324353.1160353972,"Security,Parking,Garden,Furnished,Swimming Pool",1,0,1,1,1,0,0,12514.123583324064,68.17645167920548,6.5375526676168025,13.001750224169733,77.62397337273917,"344/G, Koramangala, Bengaluru",2024-12-06
Jaipur,Apartment,1000,3,2,1,1,Semi-Furnished,10+ years,3105598.6998720397,11236.436316973643,"Security,Lift,Balcony,Hall,Semi-Furnished",0,0,0,0,1,1,0,3292.684268363577,10.36009245043054,3.7756765991703336,26.916865929365237,75.8180152796045,"209/B, Mansarovar, Jaipur",2023-12-14
Mumbai,Apartment,1300,4,2,1,1,Unfurnished,10+ years,14109576.483871799,51755.07796076413,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,8819.971233497823,28.3055996095453,3.851114548134851,19.07500741669415,72.88475896057727,"439/G, Bandra, Mumbai",2025-10-27
Jaipur,Independent House,2500,5,2,1,1,Furnished,5-10 years,13000857.82116833,56049.75601483071,"Parking,Garden,Balcony,Hall,Furnished",1,0,0,1,0,0,0,4956.032192920127,24.61069286162985,5.9589668275651135,26.92947591003233,75.78207989347341,"184/E, Vaishali Nagar, Jaipur",2025-08-05
Chennai,Apartment,1350,4,2,1,1,Unfurnished,5-10 years,7093183.252749068,19846.504394050637,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,4169.736508906071,13.020864728410597,3.747248211180601,13.08471108494748,80.22715399004629,"220/D, T Nagar, Chennai",2025-10-12
Lucknow,Independent House,1350,3,2,1,0,Semi-Furnished,10+ years,5417456.777589578,17032.458687893963,"Balcony,Parking,Semi-Furnished,Garden",1,0,0,1,0,0,0,4003.937492149783,12.034812654373486,3.6068932678302494,26.876263169303307,80.92154855707419,"420/C, Indira Nagar, Lucknow",2024-12-25
Ahmedabad,Independent House,2550,5,3,1,1,Furnished,1-5 years,22969208.981191143,89615.81363565594,"Parking,Garden,Balcony,Hall,Furnished",1,0,0,1,0,0,0,8427.237645758347,34.71288641449512,4.942955859131426,23.019624694367476,72.6003343550245,"41/G, Bodakdev, Ahmedabad",2024-04-04
Bengaluru,Villa,5100,4,3,0,1,Semi-Furnished,10+ years,60063788.250241704,389344.4667649998,"Parking,Security,Garden,Hall,Semi-Furnished",1,0,0,1,1,0,0,9778.984224625046,63.90743882016755,7.842218048689155,12.974934454573358,77.57476742535327,"412/C, Jayanagar, Bengaluru",2023-09-15
Hyderabad,Independent House,3550,4,3,0,1,Furnished,10+ years,25309222.223373897,121446.70438680229,"Hall,Furnished,Parking",1,0,0,0,0,0,0,6447.908491235016,29.691677759486605,5.525824902728954,17.354332546128955,78.47170878435993,"259/F, Kukatpally, Hyderabad",2024-06-05
Ahmedabad,Studio,400,1,1,0,1,Semi-Furnished,1-5 years,980983.7182406718,2598.247231394799,"Hall,Semi-Furnished",0,0,0,0,0,0,0,2329.3827680993777,6.131352843294263,3.1586150257119185,23.03909970614456,72.57896748909785,"36/E, Prahlad Nagar, Ahmedabad",2024-01-07
Lucknow,Apartment,1350,3,2,1,0,Semi-Furnished,5-10 years,4889135.459355082,13330.452954214525,"Balcony,Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,3670.798035459393,10.323270550177435,3.3747224828354248,26.835073756254157,80.9164976334852,"369/E, Gomti Nagar, Lucknow",2024-06-28
Lucknow,Villa,4450,6,2,0,1,Semi-Furnished,New,41380509.616615675,167474.78721212916,"Parking,Security,Garden,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,8084.417716737589,40.531267395400604,6.016205814524397,26.83504110787192,80.93365803018781,"295/G, Jankipuram, Lucknow",2025-10-14
Delhi,Apartment,1450,4,2,1,1,Furnished,5-10 years,19449934.185698092,87476.76978192772,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,9640.014821193581,44.924066440202886,5.59219884286119,28.599380270969085,77.22835278899822,"75/D, Hauz Khas, Delhi",2023-01-11
Pune,Studio,500,1,1,1,1,Furnished,1-5 years,1744776.7018706035,5056.136002213836,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,3545.1675161525577,8.863845010160743,3.0003135151527123,18.518696690195206,73.82724308954579,"497/D, Kalyani Nagar, Pune",2024-08-11
Jaipur,Studio,650,2,1,0,1,Unfurnished,1-5 years,2075682.617381552,3921.7621004951493,"Hall,Unfurnished",0,0,0,0,0,0,0,2798.5211348212256,6.413148252903033,2.7499445359648,26.94151514044341,75.80524447575061,"439/B, Mansarovar, Jaipur",2024-04-23
Greater Noida,Apartment,1800,4,3,1,0,Furnished,1-5 years,9059434.626406137,42565.868434069285,"Security,Lift,Balcony,Furnished,Club House,Gym",0,1,0,0,1,1,1,5482.642997630862,27.26852818163426,5.968332031120925,28.48211026562687,77.48808716115225,"39/F, Sector Beta, Greater Noida",2024-06-05
Mumbai,Villa,4200,5,3,0,1,Unfurnished,10+ years,79775415.2494654,298999.1528824596,"Parking,Security,Garden,Hall,Unfurnished",1,0,0,1,1,0,0,12692.814180636211,57.289292341452054,5.416226049745621,19.069065267542342,72.87829686111522,"347/G, Bandra, Mumbai",2023-11-11
Patna,Villa,2800,5,3,1,0,Semi-Furnished,5-10 years,12494264.57591801,59825.85096620295,"Security,Parking,Garden,Balcony,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,4307.5702328356065,21.186295918795217,5.9020639776819905,25.60275867966261,85.13750248856141,"120/H, Kankarbagh, Patna",2025-10-17
Greater Noida,Villa,3550,6,3,1,1,Semi-Furnished,1-5 years,34043134.23214827,152642.4409955983,"Parking,Security,Garden,Balcony,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,10849.555850440092,49.43072110387454,5.467215998730802,28.5045238686097,77.53961109999264,"375/D, Sector 1, Greater Noida",2024-05-05
Chandigarh,Studio,550,2,2,0,1,Unfurnished,5-10 years,1841461.9293110883,4647.349326290715,"Hall,Unfurnished",0,0,0,0,0,0,0,3402.737081953989,7.049785095640119,2.4861580283805575,30.76018940606326,76.78813896349982,"303/B, Sector 9, Chandigarh",2024-04-08
Delhi,Apartment,1450,3,2,0,1,Unfurnished,1-5 years,13165810.402508194,34959.60963899919,"Unfurnished,Hall,Security,Lift",0,0,0,0,1,1,0,8745.696065340047,24.206679845783324,3.3214069638275903,28.622752860709948,77.21147550613213,"497/H, Saket, Delhi",2024-10-14
Kochi,Apartment,850,3,2,1,1,Furnished,10+ years,6196071.170932529,28855.626012605455,"Security,Lift,Balcony,Hall,Furnished,Club House,Gym",0,1,0,0,1,1,1,5815.003881230174,27.84871331253489,5.746936142710216,9.937130492654891,76.25630324074572,"43/B, Marine Drive, Kochi",2025-12-03
Chandigarh,Studio,350,1,1,1,1,Semi-Furnished,1-5 years,1596017.258914153,6016.058569792345,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,4459.126273871385,16.738626936201104,4.504548893611502,30.728071992221377,76.8113155331598,"424/H, Sector 9, Chandigarh",2023-07-06
Noida,Independent House,1900,3,2,1,1,Unfurnished,New,14027826.363918401,47081.902638873056,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,6985.561024054549,22.082443876117786,3.793386466755231,28.536321717949686,77.39978296396876,"476/F, Sector 76, Noida",2025-08-19
Bengaluru,Independent House,1100,2,1,1,1,Semi-Furnished,1-5 years,9967068.619401501,37236.04384058817,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,6883.421495168227,28.351096864773726,4.94250079871028,12.973741525391322,77.61345189406919,"415/G, Whitefield, Bengaluru",2024-02-26
Gurugram,Independent House,2100,6,3,1,1,Semi-Furnished,New,23539694.39311264,106806.89807992251,"Parking,Garden,Balcony,Hall,Semi-Furnished",1,0,0,1,0,0,0,11318.029084330079,46.47204382340664,4.927222944257774,28.41552894070093,77.01269330503025,"425/C, Sector 43, Gurugram",2024-08-06
Jaipur,Villa,4800,6,3,0,1,Unfurnished,New,38537689.28489127,179939.51459732893,"Parking,Security,Garden,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,6402.508150265615,36.46235132035835,6.8340126334106746,26.882378400709875,75.81510324538479,"241/B, C-Scheme, Jaipur",2025-08-16
Greater Noida,Studio,450,1,1,0,1,Unfurnished,10+ years,962347.4359809387,2445.1081505749494,"Hall,Unfurnished",0,0,0,0,0,0,0,2679.0352306083487,6.416479180290942,2.8740850170158776,28.446495910270592,77.50497126567706,"30/B, Sector Zeta, Greater Noida",2024-08-20
Mumbai,Studio,500,1,1,0,0,Unfurnished,10+ years,3472667.2436989085,11759.923747871291,Unfurnished,0,0,0,0,0,0,0,5726.282039445451,16.406122859498325,3.438068068562087,19.047858212446236,72.84177042262745,"2/F, Dadar, Mumbai",2025-09-06
Noida,Apartment,2000,5,2,0,0,Furnished,1-5 years,11877084.915091867,46822.86445791031,"Furnished,Security,Lift",0,0,0,0,1,1,0,5644.628167885913,23.644157295396404,5.026546994875349,28.534207971476576,77.42352832578217,"113/B, Sector 15, Noida",2024-08-11
Gurugram,Apartment,1750,4,2,0,1,Unfurnished,1-5 years,14278435.31158169,40712.85945632912,"Security,Lift,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,6032.720444264729,19.29104448976724,3.837282632535798,28.457774896257153,76.98843986063792,"430/D, Sector 57, Gurugram",2025-08-02
Ahmedabad,Villa,3250,6,2,1,1,Semi-Furnished,New,35037101.7379586,180311.70732585323,"Parking,Security,Garden,Balcony,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,9624.851328762063,42.26966092221665,5.270065102728605,23.04034928570046,72.6005862215078,"165/C, Satellite, Ahmedabad",2025-06-25
Patna,Apartment,1450,3,2,1,1,Unfurnished,5-10 years,4552154.060530838,14783.900217265496,"Security,Lift,Balcony,Hall,Unfurnished,Gym",0,1,0,0,1,1,0,3715.6590804885905,12.831034929503472,4.1438790755204336,25.58449079475547,85.17088489846951,"34/B, Boring Road, Patna",2024-10-04
Patna,Studio,650,1,1,1,1,Semi-Furnished,10+ years,1010136.3121417162,2654.5984885997786,"Balcony,Hall,Semi-Furnished",0,0,0,0,0,0,0,1595.8340280937837,4.109208132213991,3.089951506139335,25.56367328614344,85.18277942642423,"65/A, Kankarbagh, Patna",2023-06-19
Jaipur,Studio,550,1,1,1,1,Furnished,10+ years,1089526.0299849878,2986.0472759480863,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,2232.661590340719,5.275464602864185,2.8354308377164026,26.944202284578093,75.8094447396239,"192/B, Mansarovar, Jaipur",2024-12-07
Patna,Independent House,2050,6,2,1,1,Unfurnished,10+ years,7598526.848099951,39451.62797587238,"Balcony,Hall,Parking,Unfurnished",1,0,0,0,0,0,0,4081.60457040763,20.99217347766296,6.171741465557935,25.613117800198523,85.14849792844404,"448/F, Bailey Road, Patna",2024-12-18
Jaipur,Apartment,700,1,1,1,1,Semi-Furnished,10+ years,3675856.3450454716,14798.128983112549,"Security,Lift,Balcony,Hall,Gym,Semi-Furnished",0,1,0,0,1,1,0,3926.6126578663993,17.65721117581766,5.396165921416465,26.922368645130447,75.76700832325112,"113/C, Mansarovar, Jaipur",2025-06-04
Lucknow,Independent House,1450,3,2,1,1,Unfurnished,10+ years,5338608.706644156,22620.916810112532,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,3504.6525670434316,15.478723617227304,5.299945710836158,26.855648542435663,80.93149023004045,"452/E, Indira Nagar, Lucknow",2025-02-01
Delhi,Apartment,1750,3,2,1,1,Unfurnished,New,15745215.788969407,54915.287822264094,"Security,Lift,Balcony,Hall,Unfurnished",0,0,0,0,1,1,0,7566.4154521746195,24.587313018421995,3.899439015554796,28.579514716009562,77.21280968477188,"468/H, Greater Kailash, Delhi",2024-12-22
Mumbai,Apartment,2150,5,2,1,1,Furnished,5-10 years,35240272.8192088,132741.21792168228,"Security,Lift,Balcony,Hall,Furnished,Gym",0,1,0,0,1,1,0,12948.884245099847,50.62894750505935,4.691889730118037,19.095877672445013,72.84723083856136,"345/D, Worli, Mumbai",2025-07-07
Mumbai,Studio,350,1,1,0,0,Unfurnished,5-10 years,2303599.318110311,6928.434764808292,Unfurnished,0,0,0,0,0,0,0,5317.967234386217,15.616872157487457,3.5239492390644425,19.066276775536302,72.90213581569938,"377/H, Juhu, Mumbai",2024-02-12
Delhi,Studio,450,1,1,0,1,Unfurnished,10+ years,2192684.6544356984,7165.646413012346,"Hall,Unfurnished",0,0,0,0,0,0,0,4281.724005365803,12.871606278431036,3.6074084912433864,28.58867165044566,77.20063994210123,"41/B, Saket, Delhi",2024-09-17
Pune,Apartment,550,2,2,1,0,Furnished,1-5 years,4034472.345023964,14307.59749433326,"Security,Lift,Balcony,Furnished,Gym",0,1,0,0,1,1,0,5863.694863229885,20.83932168097928,4.264748865768993,18.50919291455465,73.86569062681315,"431/D, Hinjewadi, Pune",2024-12-20
Jaipur,Independent House,1300,3,2,1,1,Unfurnished,New,6257676.749561958,30673.96658932222,"Parking,Garden,Balcony,Hall,Unfurnished",1,0,0,1,0,0,0,5398.37193791715,25.706690062567976,5.714320619224255,26.90852827259948,75.7642786434099,"14/E, Raja Park, Jaipur",2025-11-14
Bengaluru,Apartment,1500,4,2,1,1,Furnished,1-5 years,15443690.791485023,51610.16674760101,"Security,Lift,Balcony,Hall,Furnished,Gym",0,1,0,0,1,1,0,7851.304491335,24.98525096989057,3.8187668300163744,13.008816883087734,77.62850471367274,"194/H, BTM Layout, Bengaluru",2023-12-28
Bengaluru,Apartment,1050,2,2,1,0,Unfurnished,New,10999953.565866606,24586.104593342025,"Security,Lift,Balcony,Unfurnished,Gym",0,1,0,0,1,1,0,8311.079540064407,21.26365288584023,3.0701647529666807,12.972013845736434,77.5910754975041,"307/E, Whitefield, Bengaluru",2024-07-11
Chandigarh,Apartment,1500,4,3,0,1,Semi-Furnished,New,12446434.21226171,33448.21089089147,"Hall,Security,Lift,Semi-Furnished",0,0,0,0,1,1,0,6327.315837984661,19.358132928798735,3.671345023604431,30.72913777102134,76.8012025429338,"36/E, Sector 35, Chandigarh",2025-11-21
Chennai,Villa,3600,6,3,0,1,Semi-Furnished,1-5 years,36535805.46464427,152838.09173836387,"Parking,Security,Garden,Hall,Swimming Pool,Semi-Furnished",1,0,1,1,1,0,0,9694.4369060506,45.06234793174303,5.577922476790978,13.072142619511,80.26354004003542,"491/G, Besant Nagar, Chennai",2024-07-08
Kochi,Villa,5150,4,3,0,1,Unfurnished,5-10 years,37591291.71904635,241959.79052656042,"Parking,Security,Garden,Hall,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,7668.9961850403915,40.3376907165407,6.311807659295882,9.929565743951262,76.27832123335241,"223/A, Kakkanad, Kochi",2023-08-27
Bengaluru,Apartment,1750,4,2,0,0,Semi-Furnished,New,13599046.358123275,55903.215561852805,"Gym,Security,Lift,Semi-Furnished",0,1,0,0,1,1,0,5972.040119447678,22.61385070573344,4.543944833610704,12.956537302712354,77.58719758429187,"203/F, Indiranagar, Bengaluru",2024-09-20
Delhi,Independent House,3200,5,2,0,1,Furnished,1-5 years,38238894.37468654,160022.76932052412,"Hall,Furnished,Parking",1,0,0,0,0,0,0,9775.060747944679,40.028462096381425,4.913949463256017,28.631700913860413,77.24910928847672,"392/C, Vasant Kunj, Delhi",2024-05-15
Chennai,Apartment,850,2,2,1,1,Furnished,New,5212466.890890114,16593.90540051993,"Security,Lift,Balcony,Hall,Furnished",0,0,0,0,1,1,0,5501.846656716152,16.675615895693003,3.637095019797456,13.081235012841864,80.26415749140216,"342/G, Besant Nagar, Chennai",2023-01-06
Delhi,Studio,600,1,1,1,0,Semi-Furnished,1-5 years,3489299.1487963805,11676.300360152025,"Balcony,Semi-Furnished",0,0,0,0,0,0,0,5641.942078721129,21.067837332933127,4.480975601445795,28.62758194048194,77.22335065287899,"381/B, Pitampura, Delhi",2023-06-02
Ahmedabad,Apartment,1300,4,3,1,1,Furnished,10+ years,5954720.676932647,21946.65156456017,"Security,Lift,Balcony,Hall,Furnished,Club House",0,0,0,0,1,1,1,4507.613878525319,15.495358791127929,4.125116092560428,22.997006162539723,72.58461974715432,"226/D, Bodakdev, Ahmedabad",2024-09-14
Noida,Studio,450,1,1,0,1,Unfurnished,New,1514472.8289776808,4267.168432478839,"Hall,Unfurnished",0,0,0,0,0,0,0,3426.863119730201,9.120577396903741,3.193793418030123,28.536513344553835,77.38490980226032,"58/G, Sector 50, Noida",2024-07-08
Kochi,Apartment,1500,4,2,1,0,Furnished,5-10 years,9497390.293126926,28846.09005372991,"Security,Lift,Balcony,Furnished,Club House,Gym",0,1,0,0,1,1,1,5757.881338412643,19.765868154242078,4.119404411281156,9.950389667443087,76.2926968760685,"41/E, Panampilly Nagar, Kochi",2023-05-08
Delhi,Independent House,3100,4,3,1,0,Unfurnished,1-5 years,34676101.16498276,114109.2845870535,"Balcony,Parking,Unfurnished",1,0,0,0,0,0,0,9969.286609948604,33.26220386919985,4.003761372775458,28.630105038751363,77.22761621893528,"315/D, Pitampura, Delhi",2024-07-10
Hyderabad,Villa,3200,4,3,1,1,Unfurnished,10+ years,30759209.630895738,155881.8775270004,"Parking,Security,Garden,Balcony,Hall,Unfurnished",1,0,0,1,1,0,0,8407.65612148803,38.86024860460386,5.546408850659726,17.388117800775,78.43075492308553,"91/F, Jubilee Hills, Hyderabad",2024-06-17
Greater Noida,Apartment,1400,3,2,0,1,Furnished,New,7700676.515624936,28290.215802787912,"Hall,Furnished,Security,Lift",0,0,0,0,1,1,0,5277.103538491237,17.909099828779972,4.072484012826547,28.461145229534118,77.4593498344736,"405/A, Sector 4, Greater Noida",2024-09-24
Mumbai,Villa,4600,5,3,0,1,Furnished,10+ years,102583237.42736985,693145.8882095106,"Parking,Security,Garden,Hall,Furnished,Swimming Pool",1,0,1,1,1,0,0,17967.03541016834,125.92806841465925,8.410607462379085,19.100523152129263,72.89746815691592,"472/G, Juhu, Mumbai",2025-02-20
Ahmedabad,Studio,550,1,1,1,1,Furnished,New,1798466.9287928913,4897.186021463476,"Balcony,Hall,Furnished",0,0,0,0,0,0,0,3141.587246466317,9.122822899277768,3.4846676600966693,23.00572648428859,72.58474144411161,"21/F, Bodakdev, Ahmedabad",2024-02-12
Jaipur,Independent House,2100,5,2,1,1,Semi-Furnished,10+ years,13652364.662655123,47345.69905342667,"Balcony,Hall,Parking,Semi-Furnished",1,0,0,0,0,0,0,5487.247932827777,20.494149049057686,4.481842111004373,26.905089451047175,75.79503412156325,"295/F, Vaishali Nagar, Jaipur",2025-06-09
Ahmedabad,Villa,3900,6,2,0,0,Unfurnished,New,33957617.04446804,136832.1911148442,"Security,Parking,Garden,Unfurnished,Swimming Pool",1,0,1,1,1,0,0,9037.124921946155,37.298613355588635,4.95271852644343,23.019971003391706,72.5995387608883,"119/D, Bodakdev, Ahmedabad",2023-06-07
